,0,1,2
0.002,7.335992190895941e-16,6.112150555466858e-16,6.718222352288033e-16
0.010048387096774193,8.2213417629800105e-16,6.859134064695266e-16,6.46159869168247e-16
0.01809677419354839,6.340533449087986e-16,7.140707641141586e-16,5.820081880250341e-16
0.02614516129032258,8.079484266652668e-16,6.144080672705384e-16,6.219210867456387e-16
0.034193548387096775,7.514089940515663e-16,5.851666525280242e-16,6.102618009374552e-16
0.042241935483870965,7.156894435132747e-16,6.609282827990275e-16,6.325609149144534e-16
0.05029032258064516,6.296630466602512e-16,6.60408734104633e-16,5.999122807616426e-16
0.05833870967741936,7.269820369886797e-16,6.755729702178839e-16,6.669066082647188e-16
0.06638709677419355,6.918072308115905e-16,6.606930311869336e-16,6.254570213057868e-16
0.07443548387096774,7.251740103325684e-16,7.008244781464634e-16,5.73492351241736e-16
0.08248387096774193,7.407407106219891e-16,6.046944962515998e-16,6.4741555097023e-16
0.09053225806451613,7.012383502971954e-16,6.159716105720428e-16,6.699139645502124e-16
0.09858064516129032,7.404474099565837e-16,7.05327955006002e-16,6.636455566695098e-16
0.10662903225806451,7.38993346616432e-16,6.336524877222698e-16,6.088243204221352e-16
0.11467741935483872,6.410103391684609e-16,6.246979188288672e-16,5.677577747171574e-16
0.1227258064516129,6.446231082030666e-16,6.831778911979982e-16,5.790589521879076e-16
0.1307741935483871,6.997462217179298e-16,6.162178161875683e-16,6.873505805657097e-16
0.1388225806451613,7.741304972954114e-16,6.230849009926492e-16,5.732023390136064e-16
0.14687096774193548,7.779046390429589e-16,5.709777996097416e-16,6.372301682306284e-16
0.15491935483870967,6.840563673854303e-16,7.266432528744384e-16,6.446454216870674e-16
0.16296774193548386,5.973397704234329e-16,6.29676095143722e-16,5.814050568954404e-16
0.17101612903225807,7.703198103710045e-16,5.751605553636003e-16,5.973131935017236e-16
0.17906451612903226,6.472172242700378e-16,5.579288913857007e-16,6.167249135548101e-16
0.18711290322580645,6.599389745987913e-16,6.260309356023554e-16,7.626819768995104e-16
0.19516129032258064,7.097322929901391e-16,6.400307054171187e-16,6.33984173688208e-16
0.20320967741935483,7.18608220520773e-16,6.433935886203241e-16,6.255609038265313e-16
0.21125806451612902,6.890892696836187e-16,7.412003037871845e-16,6.134293900548873e-16
0.2193064516129032,6.769085518030625e-16,6.248901351450383e-16,6.012873992369666e-16
0.22735483870967743,6.999276974576405e-16,6.143679196752471e-16,6.144663771611885e-16
0.23540322580645162,7.95061847047894e-16,6.866984118697937e-16,5.865128184758146e-16
0.2434516129032258,7.080709081596233e-16,6.032207516881524e-16,6.170518890087155e-16
0.2515,7.213779102160082e-16,6.375787690229329e-16,5.420573758237094e-16
0.2595483870967742,7.750854825612974e-16,6.778604015987134e-16,5.996693443609199e-16
0.2675967741935484,6.903171082494428e-16,6.29408137662995e-16,5.831591995460459e-16
0.27564516129032257,8.161641215179393e-16,7.431042259276913e-16,6.174024337204733e-16
0.28369354838709676,7.083951545835477e-16,6.715357311292214e-16,6.070769752891714e-16
0.29174193548387095,6.30314704359965e-16,6.594199770372516e-16,5.685138379947384e-16
0.29979032258064514,7.44072504992309e-16,7.431374018429542e-16,6.594256991598068e-16
0.30783870967741933,7.424101115013774e-16,5.98227590042753e-16,5.420381621230566e-16
0.3158870967741935,7.884727240376369e-16,6.155658895110369e-16,6.184291775293406e-16
0.3239354838709677,7.890982337632783e-16,6.145723096182753e-16,6.076566937097463e-16
0.33198387096774196,7.004106530816908e-16,6.011324056055562e-16,6.667898834142596e-16
0.34003225806451615,7.81471334357481e-16,6.14887118397108e-16,5.848944054718028e-16
0.34808064516129034,7.778189938905997e-16,6.016787658111641e-16,6.339365487558793e-16
0.3561290322580645,7.230827170578949e-16,5.792197991876537e-16,5.95333619634159e-16
0.3641774193548387,6.974271893318189e-16,6.061911025909997e-16,6.144033635952948e-16
0.3722258064516129,7.848945315788455e-16,6.537922723806526e-16,6.037862434714527e-16
0.3802741935483871,7.728908556250074e-16,7.041521801729787e-16,6.268782255721466e-16
0.3883225806451613,7.540417070802167e-16,5.910363763577597e-16,5.801025417260166e-16
0.3963709677419355,6.587440752435371e-16,6.166148613736545e-16,6.49526682799632e-16
0.40441935483870967,7.044063192342213e-16,6.058628576557592e-16,6.340590909260827e-16
0.41246774193548386,8.021403122286987e-16,6.273024483490549e-16,6.54939957758384e-16
0.42051612903225805,7.28097330884457e-16,5.958505713107792e-16,6.123933241464837e-16
0.42856451612903224,7.885478858543662e-16,6.948789536461931e-16,5.973458410567797e-16
0.4366129032258064,7.42875034081255e-16,6.026096003451155e-16,5.954543527149177e-16
0.4446612903225806,6.692638599792944e-16,6.537549123079208e-16,5.555358706121727e-16
0.45270967741935486,6.918018005640135e-16,5.712389959069292e-16,6.061762054601014e-16
0.46075806451612905,7.752182599029462e-16,6.343493739048486e-16,5.846781518506851e-16
0.46880645161290324,8.106364102186124e-16,6.2558463417180615e-16,6.432844541254989e-16
0.47685483870967743,6.778579686105856e-16,6.51072655306953e-16,6.497320749684684e-16
0.4849032258064516,7.810601531468768e-16,6.816955351243895e-16,6.108237633094438e-16
0.4929516129032258,6.094159806366238e-16,6.329068946102858e-16,6.425246189187708e-16
0.501,6.94941378152533e-16,6.496640869144403e-16,6.162216167968992e-16
0.5090483870967741,7.296943667168595e-16,6.417686535997998e-16,6.130806228703909e-16
0.5170967741935484,6.766787358218931e-16,6.742683417183846e-16,6.350537672549114e-16
0.5251451612903226,7.021216016979829e-16,6.244953602085853e-16,6.570588392603564e-16
0.5331935483870968,7.516831706937677e-16,6.482579820171237e-16,7.041670627443584e-16
0.541241935483871,8.083398896462911e-16,6.378566407976534e-16,6.303314436068449e-16
0.5492903225806451,6.44102380704429e-16,6.515422098192281e-16,6.197675495143988e-16
0.5573387096774194,7.778853703805583e-16,6.485114082183574e-16,6.329821612972364e-16
0.5653870967741935,6.814738211683667e-16,6.172504859118117e-16,6.845687161615342e-16
0.5734354838709678,7.181802246286058e-16,6.303833281250158e-16,6.72065141310539e-16
0.5814838709677419,6.16238662144024e-16,6.273133889855194e-16,6.393308997866275e-16
0.5895322580645161,6.987279448891114e-16,7.368390171051208e-16,5.926885687488932e-16
0.5975806451612903,6.753453083848602e-16,6.840086370381775e-16,6.578791101147024e-16
0.6056290322580645,7.45230432849323e-16,5.905985006354185e-16,6.272282203655234e-16
0.6136774193548387,7.599736729498368e-16,6.570369054156046e-16,6.295347977283529e-16
0.6217258064516129,6.893405117105599e-16,6.845532317666527e-16,6.142699937666733e-16
0.629774193548387,6.467173631883718e-16,7.318690514166987e-16,5.794039767108632e-16
0.6378225806451613,7.051558520258173e-16,6.279873184636006e-16,6.632643808455313e-16
0.6458709677419354,6.752630601032284e-16,7.468919168442675e-16,6.589164664582828e-16
0.6539193548387097,6.962244733492908e-16,5.953185334848137e-16,6.645377382390293e-16
0.6619677419354839,7.533485183435274e-16,7.632828674982708e-16,5.87843897834681e-16
0.670016129032258,7.416111323579281e-16,6.433782813174802e-16,6.031816519759001e-16
0.6780645161290323,6.54222118114525e-16,6.862926725365385e-16,6.674224854237809e-16
0.6861129032258064,7.887192823575631e-16,6.572376831839286e-16,6.487955864351259e-16
0.6941612903225807,6.9563726953503e-16,6.720441296521414e-16,5.821839988481715e-16
0.7022096774193548,7.156032763629771e-16,6.013679948022859e-16,6.690546578599901e-16
0.710258064516129,7.415183338283443e-16,5.563697180572737e-16,5.767322518338071e-16
0.7183064516129032,6.599539382001881e-16,6.633901033591717e-16,7.042460172554128e-16
0.7263548387096774,7.711043643745718e-16,6.276169472690103e-16,6.811605115016998e-16
0.7344032258064516,7.771535455300905e-16,5.990718464725869e-16,5.600124440653825e-16
0.7424516129032258,7.905236379964427e-16,6.500163741652203e-16,5.752350927111887e-16
0.7505,7.216274041607457e-16,6.877208274875287e-16,5.974923366587354e-16
0.7585483870967742,6.635505091364731e-16,7.193426987855257e-16,6.634415073066979e-16
0.7665967741935483,6.621713708940791e-16,6.059639057021279e-16,6.463683541428002e-16
0.7746451612903226,6.535171033561973e-16,6.052542823882067e-16,6.462518793980225e-16
0.7826935483870968,6.748011565533196e-16,6.088544506036693e-16,5.997151665344718e-16
0.790741935483871,7.552173251913193e-16,6.25877928756675e-16,6.612996995026219e-16
0.7987903225806452,7.452391538422741e-16,6.935141380599632e-16,6.517651512502616e-16
0.8068387096774193,6.968547010077908e-16,6.066064225836227e-16,5.98425404673925e-16
0.8148870967741936,6.926323966176804e-16,6.027440572639661e-16,5.960214835098473e-16
0.8229354838709677,7.169259322538745e-16,6.494063030961248e-16,6.082670133643897e-16
0.830983870967742,8.220492729701023e-16,6.392001926022431e-16,6.257174175587204e-16
0.8390322580645161,7.1028845896787375e-16,6.414044563246719e-16,5.960900821671386e-16
0.8470806451612903,8.376841200501898e-16,6.093998025934524e-16,5.873025313961386e-16
0.8551290322580645,7.814893790776572e-16,5.408721988038173e-16,6.558063885815774e-16
0.8631774193548387,7.135570926270462e-16,6.331160162585091e-16,5.899318138656827e-16
0.8712258064516128,8.030602239871171e-16,6.277953736394672e-16,6.71837982900039e-16
0.8792741935483871,6.726669182056045e-16,7.686280159354867e-16,6.184045272822006e-16
0.8873225806451612,8.183896541748996e-16,5.976171233619776e-16,5.78701457523171e-16
0.8953709677419355,7.347101736735573e-16,5.732487040501539e-16,6.667883184732166e-16
0.9034193548387097,7.9132179694211035e-16,7.103664452724055e-16,5.901731571822833e-16
0.9114677419354839,7.008401298126121e-16,6.852177426794813e-16,6.1213877073976e-16
0.9195161290322581,7.129431206177144e-16,6.290392395157751e-16,5.950138056868327e-16
0.9275645161290322,8.986792283163093e-16,6.342678165175282e-16,5.953287087331623e-16
0.9356129032258065,8.193758561332065e-16,6.652216499818078e-16,6.473684328051066e-16
0.9436612903225806,8.074445544638148e-16,6.20483606179455e-16,6.364255053313e-16
0.9517096774193549,6.964663052682965e-16,6.465879278818919e-16,5.917840702587859e-16
0.959758064516129,8.274681739320863e-16,6.575882482448246e-16,6.237296126669871e-16
0.9678064516129032,7.33403574561138e-16,7.043687475095471e-16,6.465553745053359e-16
0.9758548387096774,7.248225256153966e-16,6.432187835949268e-16,5.635306394475845e-16
0.9839032258064516,7.311196088729293e-16,6.361138779703426e-16,5.749487563614728e-16
0.9919516129032258,6.637959400710151e-16,6.307440859613434e-16,5.880362305592478e-16
1.0,8.113164612977803e-16,6.387441246623275e-16,6.275073832500059e-16
